TransactionID,CustomerID,TransactionDate,Amount,TransactionType,Description,UpdatedBalance
9783,712563408,05-11-24 10:28,332.41,Withdrawal,Branch Withdrawal,1547.349662
9784,712563408,05-11-24 11:28,77.26,IncomingTransfer,Freelance Payment,1624.609662
9785,712563408,05-12-24 10:28,113.7,IncomingTransfer,Freelance Payment,1738.309662
9786,712563408,5-14-24 21:28,2200,Payment,Subscription Payment,-461.6903376
9787,712563408,5-16-24 11:28,383.36,OutgoingTransfer,Bank Transfer,-845.0503376
9788,712563408,5-27-24 15:28,308.95,OnlineShopping,Best Buy,-1154.000338
9789,712563408,06-02-24 12:28,338.05,OnlineShopping,Target,-1492.050338
9790,712563408,06-03-24 21:28,4950,IncomingTransfer,Salary,3457.949662
9791,712563408,06-08-24 21:28,3600,Payment,Credit Card Payment,-142.0503376
9792,712563408,6-14-24 21:28,1400,Payment,Insurance Payment,-1542.050338
9793,712563408,6-22-24 12:28,315.54,OnlineShopping,Amazon,-1857.590338
9794,712563408,6-27-24 11:28,331.84,Purchase,Electronics,-2189.430338
9795,712563408,6-27-24 14:28,205.71,Purchase,Electronics,-2395.140338
9796,712563408,6-29-24 17:28,332.67,Deposit,Check Deposit,-2062.470338
9797,712563408,07-02-24 21:28,4950,IncomingTransfer,Salary,2887.529662
9798,712563408,07-03-24 11:28,59.85,Deposit,Cash Deposit,2947.379662
9799,712563408,07-04-24 10:28,65.41,Withdrawal,Mobile App Withdrawal,2881.969662
9800,712563408,07-07-24 21:28,3500,Payment,Credit Card Payment,-618.0303376
9801,712563408,07-12-24 12:28,272.32,Payment,Mortgage Payment,-890.3503376
9802,712563408,7-13-24 21:28,1600,Payment,Subscription Payment,-2490.350338
9803,712563408,7-15-24 14:28,359.2,OutgoingTransfer,Wire Transfer,-2849.550338
9804,712571883,1-20-24 11:28,216.06,Withdrawal,Mobile App Withdrawal,812.4670767
9805,712571883,1-20-24 14:28,137.17,Deposit,Mobile Deposit,949.6370767
9806,712571883,1-21-24 17:28,199.71,Purchase,Travel,749.9270767
9807,712571883,1-24-24 21:28,243.94,OutgoingTransfer,Bank Transfer,505.9870767
9808,712571883,1-26-24 22:28,124.86,Payment,Mortgage Payment,381.1270767
9809,712571883,1-29-24 23:28,235.85,Return,Best Buy Return,616.9770767
9810,712571883,1-30-24 16:28,218.45,Purchase,Clothing,398.5270767
9811,712571883,1-30-24 17:28,112.5,Deposit,Check Deposit,511.0270767
9812,712571883,02-02-24 21:28,2450,IncomingTransfer,Salary,2961.027077
9813,712571883,02-03-24 21:28,232.65,Purchase,Gas,2728.377077
9814,712571883,02-05-24 22:28,159.66,Return,Amazon Return,2888.037077
9815,712571883,02-07-24 21:28,2100,Payment,Credit Card Payment,788.0370767
9816,712571883,02-09-24 20:28,84.05,Purchase,Furniture,703.9870767
9817,712571883,02-11-24 14:28,179.97,Withdrawal,ATM Withdrawal,524.0170767
9818,712571883,2-16-24 21:28,900,Payment,Installment Payment,-375.9829233
9819,712571883,2-17-24 10:28,141.87,OutgoingTransfer,Peer-to-Peer Transfer,-517.8529233
9820,712571883,03-01-24 21:28,191.62,OnlineShopping,AliExpress,-709.4729233
9821,712571883,03-05-24 21:28,2450,IncomingTransfer,Salary,1740.527077
9822,712571883,03-06-24 22:28,113.92,Payment,Mortgage Payment,1626.607077
9823,712571883,03-10-24 15:28,100.82,Deposit,Cash Deposit,1727.427077
9824,712571883,03-10-24 18:28,76.74,Return,Etsy Return,1804.167077
9825,712571883,03-10-24 21:28,1700,Payment,Credit Card Payment,104.1670767
9826,712571883,03-11-24 21:28,700,Payment,Subscription Payment,-595.8329233
9827,712571883,3-13-24 14:28,92.18,IncomingTransfer,Freelance Payment,-503.6529233
9828,712571883,3-13-24 22:28,50.09,OutgoingTransfer,Wire Transfer,-553.7429233
9829,712571883,3-23-24 20:28,142.79,IncomingTransfer,Freelance Payment,-410.9529233
9830,712571883,3-24-24 17:28,30.94,Purchase,Travel,-441.8929233
9831,712571883,3-27-24 20:28,239.25,Purchase,Home Improvement,-681.1429233
9832,712571883,3-30-24 14:28,185.66,OutgoingTransfer,International Transfer,-866.8029233
9833,712571883,04-02-24 13:28,209.39,Purchase,Grocery,-1076.192923
9834,712571883,04-04-24 21:28,2450,IncomingTransfer,Salary,1373.807077
9835,712571883,04-05-24 13:28,87.82,Deposit,Mobile Deposit,1461.627077
9836,712571883,04-08-24 22:28,55.41,Return,Best Buy Return,1517.037077
9837,712571883,04-09-24 21:28,2100,Payment,Credit Card Payment,-582.9629233
9838,712571883,04-12-24 20:28,53.06,Return,Store Return,-529.9029233
9839,712571883,4-13-24 14:28,220.93,Deposit,Mobile Deposit,-308.9729233
9840,712571883,4-14-24 21:28,700,Payment,Installment Payment,-1008.972923
9841,712571883,4-15-24 11:28,220.02,Deposit,Mobile Deposit,-788.9529233
9842,712571883,4-16-24 18:28,148.74,Withdrawal,ATM Withdrawal,-937.6929233
9843,712571883,4-17-24 16:28,17.3,OnlineShopping,Etsy,-954.9929233
9844,712571883,4-20-24 22:28,98.6,Purchase,Travel,-1053.592923
9845,712571883,4-22-24 9:28,248.76,Payment,Mortgage Payment,-1302.352923
9846,712571883,4-23-24 23:28,80.91,OutgoingTransfer,Wire Transfer,-1383.262923
9847,712571883,4-27-24 12:28,219.71,Return,Walmart Return,-1163.552923
9848,712571883,4-29-24 18:28,165.65,Withdrawal,ATM Withdrawal,-1329.202923
9849,712571883,05-03-24 15:28,11.42,Purchase,Furniture,-1340.622923
9850,712571883,05-03-24 21:28,2450,IncomingTransfer,Salary,1109.377077
9851,712571883,05-04-24 11:28,154.9,Purchase,Restaurant,954.4770767
9852,712571883,05-04-24 18:28,240.9,Payment,Loan Payment,713.5770767
9853,712571883,05-08-24 21:28,1900,Payment,Credit Card Payment,-1186.422923
9854,712571883,05-09-24 18:28,155.68,Return,Store Return,-1030.742923
9855,712571883,05-10-24 21:28,1000,Payment,Installment Payment,-2030.742923
9856,712571883,05-12-24 10:28,93.9,Deposit,Check Deposit,-1936.842923
9857,712571883,5-13-24 12:28,25.51,Deposit,Direct Deposit,-1911.332923
9858,712571883,5-21-24 13:28,44.9,Purchase,Restaurant,-1956.232923
9859,712571883,5-23-24 15:28,150.03,Withdrawal,Mobile App Withdrawal,-2106.262923
9860,712571883,5-23-24 16:28,31.77,Payment,Bill Payment,-2138.032923
9861,712571883,5-31-24 12:28,180.49,Purchase,Pharmacy,-2318.522923
9862,712571883,06-02-24 21:28,187.3,Deposit,Mobile Deposit,-2131.222923
9863,712571883,06-03-24 16:28,55.6,OutgoingTransfer,International Transfer,-2186.822923
9864,712571883,06-03-24 19:28,103.02,Purchase,Pharmacy,-2289.842923
9865,712571883,06-03-24 21:28,2450,IncomingTransfer,Salary,160.1570767
9866,712571883,06-08-24 10:28,249.28,Payment,Loan Payment,-89.12292335
9867,712571883,06-08-24 21:28,2300,Payment,Credit Card Payment,-2389.122923
9868,712571883,06-09-24 22:28,76.65,Deposit,Check Deposit,-2312.472923
9869,712571883,06-12-24 21:28,1100,Payment,Insurance Payment,-3412.472923
9870,712571883,6-14-24 12:28,154,IncomingTransfer,Freelance Payment,-3258.472923
9871,712571883,6-18-24 14:28,176.24,IncomingTransfer,Freelance Payment,-3082.232923
9872,712571883,6-24-24 15:28,234.67,OutgoingTransfer,Peer-to-Peer Transfer,-3316.902923
9873,712571883,07-02-24 12:28,152.93,Withdrawal,Branch Withdrawal,-3469.832923
9874,712571883,07-04-24 21:28,2450,IncomingTransfer,Salary,-1019.832923
9875,712571883,07-09-24 21:28,2300,Payment,Credit Card Payment,-3319.832923
9876,712571883,07-10-24 21:28,1100,Payment,Installment Payment,-4419.832923
9877,712571883,07-11-24 11:28,172.05,OnlineShopping,Etsy,-4591.882923
9878,712571883,07-12-24 15:28,186.02,Withdrawal,Mobile App Withdrawal,-4777.902923
9879,712571883,7-14-24 17:28,186.66,Withdrawal,ATM Withdrawal,-4964.562923
9880,712578933,1-24-24 11:28,195.4,OnlineShopping,Walmart,-195.4
9881,712578933,1-25-24 13:28,282.56,Payment,Mortgage Payment,-477.96
9882,712578933,1-28-24 14:28,305.73,Return,Store Return,-172.23
9883,712578933,02-02-24 21:28,4350,IncomingTransfer,Salary,4177.77
9884,712578933,02-03-24 17:28,306.93,Payment,Bill Payment,3870.84
9885,712578933,02-11-24 19:28,23.18,IncomingTransfer,Freelance Payment,3894.02
9886,712578933,02-12-24 15:28,291.4,Payment,Mortgage Payment,3602.62
9887,712578933,2-13-24 21:28,1400,Payment,Installment Payment,2202.62
9888,712578933,2-17-24 14:28,188.08,Payment,Loan Payment,2014.54
9889,712578933,2-20-24 21:28,137.04,OutgoingTransfer,International Transfer,1877.5
9890,712578933,2-21-24 13:28,100.35,Purchase,Gas,1777.15
9891,712578933,2-25-24 11:28,314.17,OutgoingTransfer,Bank Transfer,1462.98
9892,712578933,03-05-24 21:28,4350,IncomingTransfer,Salary,5812.98
9893,712578933,03-07-24 11:28,22.61,Purchase,Travel,5790.37
9894,712578933,03-10-24 21:28,1900,Payment,Subscription Payment,3890.37
9895,712578933,03-12-24 13:28,201.64,Payment,Mortgage Payment,3688.73
9896,712578933,3-14-24 23:28,283.92,OutgoingTransfer,Peer-to-Peer Transfer,3404.81
9897,712578933,3-21-24 10:28,237.7,Return,AliExpress Return,3642.51
9898,712578933,3-26-24 12:28,142.3,OnlineShopping,AliExpress,3500.21
9899,712578933,3-26-24 20:28,216.23,Purchase,Furniture,3283.98
9900,712578933,04-03-24 11:28,102.53,Payment,Mortgage Payment,3181.45
9901,712578933,04-03-24 21:28,4350,IncomingTransfer,Salary,7531.45
9902,712578933,04-04-24 21:28,99.36,OutgoingTransfer,International Transfer,7432.09
9903,712578933,04-08-24 20:28,55.19,Deposit,Mobile Deposit,7487.28
9904,712578933,04-09-24 17:28,46.49,Deposit,Cash Deposit,7533.77
9905,712578933,4-17-24 21:28,1500,Payment,Insurance Payment,6033.77
9906,712578933,4-20-24 17:28,311.12,Return,Best Buy Return,6344.89
9907,712578933,4-24-24 17:28,392.17,Purchase,Pharmacy,5952.72
9908,712578933,4-26-24 11:28,332.91,OutgoingTransfer,Peer-to-Peer Transfer,5619.81
9909,712578933,4-27-24 17:28,68.55,OnlineShopping,eBay,5551.26
9910,712578933,05-01-24 17:28,65.45,Deposit,Mobile Deposit,5616.71
9911,712578933,05-01-24 23:28,136.36,OutgoingTransfer,Wire Transfer,5480.35
9912,712578933,05-02-24 18:28,180.74,Payment,Bill Payment,5299.61
9913,712578933,05-04-24 11:28,121.39,Payment,Loan Payment,5178.22
9914,712578933,05-04-24 21:28,4350,IncomingTransfer,Salary,9528.22
9915,712578933,5-18-24 21:28,1400,Payment,Installment Payment,8128.22
9916,712578933,5-21-24 13:28,100.94,Withdrawal,Mobile App Withdrawal,8027.28
9917,712578933,5-26-24 19:28,215.98,OnlineShopping,Best Buy,7811.3
9918,712578933,5-28-24 21:28,185.22,OutgoingTransfer,Peer-to-Peer Transfer,7626.08
9919,712578933,5-31-24 21:28,311.27,OutgoingTransfer,International Transfer,7314.81
9920,712578933,06-01-24 21:28,4350,IncomingTransfer,Salary,11664.81
9921,712578933,06-02-24 17:28,253.12,Return,Etsy Return,11917.93
9922,712578933,6-13-24 10:28,206.1,OutgoingTransfer,Wire Transfer,11711.83
9923,712578933,6-14-24 12:28,134.17,Deposit,Direct Deposit,11846
9924,712578933,6-14-24 21:28,1200,Payment,Subscription Payment,10646
9925,712578933,6-19-24 11:28,87.14,OutgoingTransfer,Bank Transfer,10558.86
9926,712578933,6-25-24 13:28,238.34,Deposit,Check Deposit,10797.2
9927,712578933,6-30-24 20:28,142.83,IncomingTransfer,Freelance Payment,10940.03
9928,712578933,07-02-24 14:28,228.5,Deposit,Cash Deposit,11168.53
9929,712578933,07-03-24 21:28,4350,IncomingTransfer,Salary,15518.53
9930,712578933,07-03-24 22:28,69.93,Withdrawal,Mobile App Withdrawal,15448.6
9931,712578933,07-04-24 9:28,252.1,OutgoingTransfer,Wire Transfer,15196.5
9932,712578933,07-07-24 13:28,51.17,Deposit,Mobile Deposit,15247.67
9933,712578933,07-07-24 22:28,67.55,IncomingTransfer,Freelance Payment,15315.22
9934,712578933,7-13-24 18:28,360.3,Payment,Mortgage Payment,14954.92
9935,712578933,7-13-24 21:28,1200,Payment,Insurance Payment,13754.92
9936,712644483,1-20-24 18:28,170.8,OnlineShopping,Walmart,511.9639547
9937,712644483,1-20-24 19:28,473.87,Purchase,Home Improvement,38.09395471
9938,712644483,1-31-24 14:28,429.82,Payment,Loan Payment,-391.7260453
9939,712644483,02-02-24 14:28,310.3,Purchase,Pharmacy,-702.0260453
9940,712644483,02-02-24 21:28,5150,IncomingTransfer,Salary,4447.973955
9941,712644483,02-04-24 16:28,397.8,Return,Store Return,4845.773955
9942,712644483,02-04-24 18:28,541.04,Payment,Loan Payment,4304.733955
9943,712644483,02-06-24 18:28,463.57,OnlineShopping,AliExpress,3841.163955
9944,712644483,02-07-24 21:28,1500,Payment,Credit Card Payment,2341.163955
9945,712644483,02-09-24 16:28,454.35,Deposit,Cash Deposit,2795.513955
9946,712644483,02-10-24 13:28,220.78,Deposit,Direct Deposit,3016.293955
9947,712644483,02-10-24 16:28,278.85,Withdrawal,ATM Withdrawal,2737.443955
9948,712644483,02-10-24 16:28,116.94,Withdrawal,ATM Withdrawal,2620.503955
9949,712644483,2-14-24 21:28,2400,Payment,Rent Payment,220.5039547
9950,712644483,2-17-24 21:28,520.22,Purchase,Clothing,-299.7160453
9951,712644483,2-18-24 10:28,61.51,Withdrawal,ATM Withdrawal,-361.2260453
9952,712644483,2-18-24 12:28,103.76,Return,Walmart Return,-257.4660453
9953,712644483,2-26-24 15:28,147.18,Deposit,Cash Deposit,-110.2860453
9954,712644483,2-27-24 17:28,407.3,Return,Amazon Return,297.0139547
9955,712644483,03-02-24 21:28,5150,IncomingTransfer,Salary,5447.013955
9956,712644483,03-07-24 21:28,1700,Payment,Credit Card Payment,3747.013955
9957,712644483,03-11-24 21:28,2800,Payment,Rent Payment,947.0139547
9958,712644483,03-11-24 22:28,99.16,Withdrawal,Branch Withdrawal,847.8539547
9959,712644483,3-17-24 10:28,260.57,Deposit,Cash Deposit,1108.423955
9960,712644483,3-19-24 20:28,333.2,Return,Target Return,1441.623955
9961,712644483,3-19-24 21:28,139.89,Deposit,Direct Deposit,1581.513955
9962,712644483,3-23-24 22:28,498.9,Return,Store Return,2080.413955
9963,712644483,3-26-24 16:28,318.15,IncomingTransfer,Freelance Payment,2398.563955
9964,712644483,3-26-24 23:28,104.79,Purchase,Pharmacy,2293.773955
9965,712644483,3-27-24 13:28,472.65,Return,Amazon Return,2766.423955
9966,712644483,3-29-24 20:28,408.06,OutgoingTransfer,Bank Transfer,2358.363955
9967,712644483,3-29-24 21:28,518.38,Return,Best Buy Return,2876.743955
9968,712644483,04-01-24 10:28,458.02,Payment,Bill Payment,2418.723955
9969,712644483,04-01-24 21:28,5150,IncomingTransfer,Salary,7568.723955
9970,712644483,04-06-24 21:28,1500,Payment,Credit Card Payment,6068.723955
9971,712644483,04-10-24 16:28,121.47,IncomingTransfer,Freelance Payment,6190.193955
9972,712644483,04-10-24 21:28,3200,Payment,Rent Payment,2990.193955
9973,712644483,4-13-24 22:28,492.05,Payment,Loan Payment,2498.143955
9974,712644483,4-14-24 19:28,463.53,Purchase,Gas,2034.613955
9975,712644483,4-15-24 22:28,142.48,Payment,Bill Payment,1892.133955
9976,712644483,4-22-24 10:28,235.4,Payment,Bill Payment,1656.733955
9977,712644483,4-25-24 9:28,206,Deposit,Check Deposit,1862.733955
9978,712644483,4-27-24 21:28,471.02,Deposit,Cash Deposit,2333.753955
9979,712644483,4-28-24 16:28,66.34,IncomingTransfer,Freelance Payment,2400.093955
9980,712644483,4-28-24 18:28,297.48,OnlineShopping,Walmart,2102.613955
9981,712644483,05-03-24 21:28,5150,IncomingTransfer,Salary,7252.613955
9982,712644483,05-07-24 11:28,368.53,Deposit,Direct Deposit,7621.143955
9983,712644483,05-08-24 21:28,1300,Payment,Credit Card Payment,6321.143955
9984,712644483,05-11-24 15:28,543.48,Return,eBay Return,6864.623955
9985,712644483,05-12-24 22:28,243.33,IncomingTransfer,Freelance Payment,7107.953955
9986,712644483,5-15-24 16:28,354.96,OutgoingTransfer,International Transfer,6752.993955
9987,712644483,5-15-24 18:28,262.46,OutgoingTransfer,Bank Transfer,6490.533955
9988,712644483,5-18-24 13:28,70.57,Purchase,Furniture,6419.963955
9989,712644483,5-18-24 21:28,2400,Payment,Rent Payment,4019.963955
9990,712644483,5-28-24 21:28,135.23,Deposit,Check Deposit,4155.193955
9991,712644483,5-29-24 22:28,433.12,Purchase,Grocery,3722.073955
9992,712644483,06-04-24 18:28,459.59,IncomingTransfer,Freelance Payment,4181.663955
9993,712644483,06-04-24 21:28,5150,IncomingTransfer,Salary,9331.663955
9994,712644483,06-05-24 21:28,58.12,OutgoingTransfer,International Transfer,9273.543955
9995,712644483,06-09-24 17:28,200.62,OutgoingTransfer,Wire Transfer,9072.923955
9996,712644483,06-09-24 21:28,1300,Payment,Credit Card Payment,7772.923955
9997,712644483,06-10-24 18:28,329.63,Purchase,Travel,7443.293955
9998,712644483,06-10-24 21:28,2700,Payment,Rent Payment,4743.293955
9999,712644483,06-12-24 13:28,132.02,Payment,Loan Payment,4611.273955
10000,712644483,6-16-24 18:28,401.54,OnlineShopping,eBay,4209.733955
10001,712644483,6-18-24 14:28,402.22,OutgoingTransfer,Bank Transfer,3807.513955
10002,712644483,6-19-24 15:28,401.73,OutgoingTransfer,Wire Transfer,3405.783955
10003,712644483,6-19-24 19:28,203.15,Payment,Bill Payment,3202.633955
10004,712644483,6-20-24 17:28,56.44,Purchase,Entertainment,3146.193955
10005,712644483,6-23-24 18:28,374.84,Return,eBay Return,3521.033955
10006,712644483,6-30-24 13:28,211.21,Return,Walmart Return,3732.243955
10007,712644483,07-01-24 18:28,119,Purchase,Home Improvement,3613.243955
10008,712644483,07-02-24 17:28,181.3,Deposit,Cash Deposit,3794.543955
10009,712644483,07-02-24 21:28,5150,IncomingTransfer,Salary,8944.543955
10010,712644483,07-06-24 11:28,126.41,Deposit,Mobile Deposit,9070.953955
10011,712644483,07-07-24 14:28,486.26,OnlineShopping,Etsy,8584.693955
10012,712644483,07-07-24 19:28,463.51,Return,Amazon Return,9048.203955
10013,712644483,07-07-24 21:28,1300,Payment,Credit Card Payment,7748.203955
10014,712644483,07-11-24 14:28,166.61,Purchase,Clothing,7581.593955
10015,712644483,7-17-24 21:28,2500,Payment,Rent Payment,5081.593955
10016,712660308,1-25-24 11:28,117.35,Purchase,Furniture,-117.35
10017,712660308,1-26-24 14:28,78.31,Deposit,Mobile Deposit,-39.04
10018,712660308,1-30-24 19:28,143.24,Purchase,Clothing,-182.28
10019,712660308,1-31-24 10:28,235.98,Deposit,Check Deposit,53.7
10020,712660308,02-03-24 12:28,112.46,Deposit,Check Deposit,166.16
10021,712660308,02-04-24 21:28,2450,IncomingTransfer,Salary,2616.16
10022,712660308,02-05-24 11:28,247.09,OnlineShopping,Amazon,2369.07
10023,712660308,02-11-24 22:28,141.9,Return,Best Buy Return,2510.97
10024,712660308,2-13-24 13:28,137.03,Purchase,Clothing,2373.94
10025,712660308,2-14-24 12:28,146.64,Deposit,Direct Deposit,2520.58
10026,712660308,2-15-24 21:28,800,Payment,Rent Payment,1720.58
10027,712660308,2-18-24 12:28,143.68,Purchase,Home Improvement,1576.9
10028,712660308,2-20-24 13:28,57.33,Return,Amazon Return,1634.23
10029,712660308,2-22-24 9:28,147.14,Deposit,Check Deposit,1781.37
10030,712660308,2-24-24 19:28,27.11,Deposit,Check Deposit,1808.48
10031,712660308,2-29-24 23:28,41.18,OutgoingTransfer,Wire Transfer,1767.3
10032,712660308,03-02-24 20:28,13.48,Return,AliExpress Return,1780.78
10033,712660308,03-05-24 21:28,2450,IncomingTransfer,Salary,4230.78
10034,712660308,03-08-24 20:28,39.72,Payment,Bill Payment,4191.06
10035,712660308,3-14-24 17:28,60.08,Return,Target Return,4251.14
10036,712660308,3-15-24 11:28,153.87,OutgoingTransfer,Bank Transfer,4097.27
10037,712660308,3-15-24 21:28,900,Payment,Rent Payment,3197.27
10038,712660308,3-23-24 17:28,140.06,Payment,Loan Payment,3057.21
10039,712660308,04-03-24 21:28,2450,IncomingTransfer,Salary,5507.21
10040,712660308,4-15-24 14:28,43.87,Return,AliExpress Return,5551.08
10041,712660308,4-16-24 21:28,700,Payment,Rent Payment,4851.08
10042,712660308,4-24-24 9:28,211.66,Withdrawal,ATM Withdrawal,4639.42
10043,712660308,4-26-24 23:28,64.25,Purchase,Clothing,4575.17
10044,712660308,4-27-24 12:28,203.81,Withdrawal,Branch Withdrawal,4371.36
10045,712660308,4-27-24 13:28,54.59,Purchase,Furniture,4316.77
10046,712660308,4-28-24 16:28,82.26,OnlineShopping,Etsy,4234.51
10047,712660308,4-28-24 22:28,67.72,OutgoingTransfer,Peer-to-Peer Transfer,4166.79
10048,712660308,4-29-24 14:28,211.89,Withdrawal,Mobile App Withdrawal,3954.9
10049,712660308,4-30-24 15:28,95.96,Return,Best Buy Return,4050.86
10050,712660308,05-02-24 21:28,2450,IncomingTransfer,Salary,6500.86
10051,712660308,5-13-24 9:28,101.51,OnlineShopping,AliExpress,6399.35
10052,712660308,5-13-24 21:28,1600,Payment,Rent Payment,4799.35
10053,712660308,5-21-24 20:28,113,Purchase,Gas,4686.35
10054,712660308,5-23-24 23:28,48.49,Purchase,Electronics,4637.86
10055,712660308,5-29-24 21:28,181.67,Deposit,Direct Deposit,4819.53
10056,712660308,5-30-24 16:28,102.43,Withdrawal,Mobile App Withdrawal,4717.1
10057,712660308,06-01-24 21:28,2450,IncomingTransfer,Salary,7167.1
10058,712660308,06-10-24 21:28,1200,Payment,Rent Payment,5967.1
10059,712660308,6-13-24 18:28,90.6,Purchase,Clothing,5876.5
10060,712660308,6-22-24 21:28,196.85,Deposit,Mobile Deposit,6073.35
10061,712660308,6-22-24 22:28,141.25,Return,eBay Return,6214.6
10062,712660308,6-25-24 18:28,214.53,Return,Walmart Return,6429.13
10063,712660308,07-01-24 21:28,234.51,Return,Etsy Return,6663.64
10064,712660308,07-03-24 17:28,191.39,OutgoingTransfer,International Transfer,6472.25
10065,712660308,07-03-24 21:28,2450,IncomingTransfer,Salary,8922.25
10066,712660308,07-07-24 10:28,202.03,Deposit,Check Deposit,9124.28
10067,712660308,7-18-24 21:28,1500,Payment,Rent Payment,7624.28
10068,712683633,1-22-24 22:28,168.99,Return,AliExpress Return,168.99
10069,712683633,1-23-24 11:28,245.44,Deposit,Direct Deposit,414.43
10070,712683633,1-27-24 21:28,138.53,OnlineShopping,Amazon,275.9
10071,712683633,1-30-24 19:28,186.53,Purchase,Grocery,89.37
10072,712683633,02-02-24 21:28,2800,IncomingTransfer,Salary,2889.37
10073,712683633,02-04-24 19:28,37.28,Deposit,Cash Deposit,2926.65
10074,712683633,02-07-24 11:28,222.55,Return,Etsy Return,3149.2
10075,712683633,02-07-24 19:28,237.68,OnlineShopping,AliExpress,2911.52
10076,712683633,02-08-24 23:28,73.24,Return,Etsy Return,2984.76
10077,712683633,02-11-24 11:28,15.58,Purchase,Electronics,2969.18
10078,712683633,02-12-24 21:28,900,Payment,Subscription Payment,2069.18
10079,712683633,2-20-24 17:28,182.39,Deposit,Check Deposit,2251.57
10080,712683633,2-21-24 18:28,224.58,Return,eBay Return,2476.15
10081,712683633,2-26-24 10:28,136.9,Return,Target Return,2613.05
10082,712683633,03-02-24 13:28,87.24,Payment,Loan Payment,2525.81
10083,712683633,03-05-24 21:28,2800,IncomingTransfer,Salary,5325.81
10084,712683633,03-08-24 10:28,212.19,Withdrawal,Mobile App Withdrawal,5113.62
10085,712683633,3-14-24 21:28,144.23,Purchase,Home Improvement,4969.39
10086,712683633,3-15-24 14:28,71.6,Deposit,Mobile Deposit,5040.99
10087,712683633,3-18-24 21:28,1000,Payment,Insurance Payment,4040.99
10088,712683633,04-03-24 21:28,2800,IncomingTransfer,Salary,6840.99
10089,712683633,04-04-24 13:28,226.01,Deposit,Check Deposit,7067
10090,712683633,04-10-24 13:28,234.24,Return,Etsy Return,7301.24
10091,712683633,4-15-24 14:28,162.48,IncomingTransfer,Freelance Payment,7463.72
10092,712683633,4-15-24 21:28,1100,Payment,Installment Payment,6363.72
10093,712683633,4-17-24 12:28,105.65,Purchase,Electronics,6258.07
10094,712683633,4-20-24 13:28,173.28,Deposit,Check Deposit,6431.35
10095,712683633,4-24-24 10:28,148.97,Withdrawal,Mobile App Withdrawal,6282.38
10096,712683633,05-01-24 21:28,2800,IncomingTransfer,Salary,9082.38
10097,712683633,05-02-24 22:28,129.12,OutgoingTransfer,Peer-to-Peer Transfer,8953.26
10098,712683633,5-14-24 14:28,113.21,Payment,Mortgage Payment,8840.05
10099,712683633,5-15-24 18:28,78.3,OutgoingTransfer,Bank Transfer,8761.75
10100,712683633,5-17-24 21:28,700,Payment,Subscription Payment,8061.75
10101,712683633,5-25-24 17:28,208.96,Purchase,Clothing,7852.79
10102,712683633,5-26-24 13:28,243.15,Purchase,Electronics,7609.64
10103,712683633,5-28-24 11:28,223.57,Purchase,Entertainment,7386.07
10104,712683633,5-28-24 22:28,219.3,Deposit,Mobile Deposit,7605.37
10105,712683633,5-30-24 13:28,223.79,OnlineShopping,eBay,7381.58
10106,712683633,06-03-24 18:28,58.44,Purchase,Home Improvement,7323.14
10107,712683633,06-03-24 21:28,2800,IncomingTransfer,Salary,10123.14
10108,712683633,06-09-24 20:28,116.13,Purchase,Furniture,10007.01
10109,712683633,06-11-24 14:28,46.88,Payment,Bill Payment,9960.13
10110,712683633,6-16-24 14:28,125.2,Return,Best Buy Return,10085.33
10111,712683633,6-17-24 21:28,700,Payment,Installment Payment,9385.33
10112,712683633,6-25-24 10:28,199.91,OutgoingTransfer,Peer-to-Peer Transfer,9185.42
10113,712683633,07-03-24 21:28,2800,IncomingTransfer,Salary,11985.42
10114,712683633,07-04-24 20:28,78.8,Purchase,Grocery,11906.62
10115,712683633,7-17-24 12:28,38.46,OnlineShopping,Target,11868.16
10116,712683633,7-18-24 21:28,700,Payment,Subscription Payment,11168.16
10117,712788258,1-27-24 11:28,74.4,Return,Etsy Return,1016.574319
10118,712788258,1-27-24 13:28,197.05,OnlineShopping,Best Buy,819.5243185
10119,712788258,02-01-24 15:28,240.14,Deposit,Mobile Deposit,1059.664319
10120,712788258,02-05-24 21:28,3700,IncomingTransfer,Salary,4759.664319
10121,712788258,02-07-24 19:28,168.71,OutgoingTransfer,Wire Transfer,4590.954319
10122,712788258,02-10-24 21:28,2100,Payment,Credit Card Payment,2490.954319
10123,712788258,02-11-24 10:28,283.82,Purchase,Electronics,2207.134319
10124,712788258,2-13-24 10:28,211.23,Withdrawal,Mobile App Withdrawal,1995.904319
10125,712788258,2-13-24 13:28,275.05,OutgoingTransfer,International Transfer,1720.854319
10126,712788258,2-15-24 21:28,1600,Payment,Rent Payment,120.8543185
10127,712788258,2-17-24 16:28,256.1,Purchase,Home Improvement,-135.2456815
10128,712788258,2-20-24 17:28,263.19,OutgoingTransfer,Bank Transfer,-398.4356815
10129,712788258,2-24-24 10:28,342.45,IncomingTransfer,Freelance Payment,-55.98568147
10130,712788258,2-24-24 12:28,211.7,Payment,Bill Payment,-267.6856815
10131,712788258,2-24-24 18:28,299.55,Purchase,Pharmacy,-567.2356815
10132,712788258,2-25-24 16:28,160.1,Withdrawal,ATM Withdrawal,-727.3356815
10133,712788258,2-25-24 19:28,392.09,OnlineShopping,eBay,-1119.425681
10134,712788258,2-27-24 21:28,339.89,OnlineShopping,Amazon,-1459.315681
