CustomerID,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,jobs,Total_Trans_Ct,Total_Trans_Amt,Ocak_Trans_Ct,Subat_Trans_Ct,Mart_Trans_Ct,Nisan_Trans_Ct,Mayis_Trans_Ct,Ocak_Trans_Amt,Subat_Trans_Amt,Mart_Trans_Amt,Nisan_Trans_Amt,Mayis_Trans_Amt,credit_card_tran_ct,credit_card_tran_Amt,credit_card_tran_ct_1,credit_card_tran_ct_2,credit_card_tran_ct_3,credit_card_tran_ct_4,credit_card_tran_ct_5,credit_card_tran_Amt_1,credit_card_tran_Amt_2,credit_card_tran_Amt_3,credit_card_tran_Amt_4,credit_card_tran_Amt_5,ocak_to_subat_tran_ct_degisim,subat_to_mart_tran_ct_degisim,mart_to_nisan_tran_ct_degisim,nisan_to_mayis_tran_ct_degisim,ocak_to_subat_tran_amt_degisim,subat_to_mart_tran_amt_degisim,mart_to_nisan_tran_amt_degisim,nisan_to_mayis_tran_amt_degisim,credit_cart_tran_ct_degisim_1to2,credit_cart_tran_ct_degisim_2to3,credit_cart_tran_ct_degisim_3to4,credit_cart_tran_ct_degisim_4to5,credit_cart_tran_Amt_degisim_1to2,credit_cart_tran_Amt_degisim_2to3,credit_cart_tran_Amt_degisim_3to4,credit_cart_tran_Amt_degisim_4to5,Jan_hesap_bakiyesi,Feb_hesap_bakiyesi,Mar_hesap_bakiyesi,Apr_hesap_bakiyesi,May_hesap_bakiyesi,Jun_hesap_bakiyesi,Jul_hesap_bakiyesi
712454958,40,M,5,Graduate,Single,$60K - $80K,Blue,27,6,1,2,2742.0,1416,1326.0,0.761,1.111,0.245672867,management,40,50118.88,1,12,11,9,7,162.85,13185.84,12859.94,12583.35,11326.9,44,6736.35,4,12,10,7,11,688.08,1203.6,2165.9,552.06,2126.71,11.0,-0.083333333,-0.181818182,-0.222222222,79.96923549,-0.024715907,-0.021507876,-0.099850199,2.0,-0.166666667,-0.3,0.571428571,0.749215208,0.799518112,-0.745112886,2.852316777,968.8987407,1630.938741,3266.838741,5636.088741,7415.928741,9980.388741,12277.32874
712515558,35,M,1,College,Single,$60K - $80K,Blue,26,3,2,3,23447.0,1515,21932.0,0.622,0.638,0.030158357,admin.,74,63686.76,5,15,15,19,20,1180.48,14489.53,14320.04,15340.18,18356.53,55,7071.23,0,9,14,14,18,0.0,1660.61,1453.15,1677.5,2279.97,2.0,0.0,0.266666667,0.052631579,11.27426979,-0.011697412,0.071238628,0.196630678,,0.555555556,0.0,0.285714286,,-0.124929996,0.154388742,0.359147541,-207.8747749,1575.495225,3623.375225,2241.395225,1461.345225,3427.305225,5067.005225
712532058,44,M,3,Post-Graduate,Married,$40K - $60K,Blue,36,1,1,2,12552.0,1405,11147.0,0.702,0.792,0.053721718,sales,81,41959.35,3,18,21,18,21,376.91,10188.46,9877.36,11196.9,10319.72,69,6743.15,6,20,14,12,17,766.6,1233.92,1411.12,1695.18,1636.33,5.0,0.166666667,-0.142857143,0.166666667,26.03154599,-0.030534546,0.133592377,-0.078341327,2.333333333,-0.3,-0.142857143,0.416666667,0.609600835,0.143607365,0.201301094,-0.034716077,985.6863257,-138.1736743,-373.6936743,-1514.533674,-2263.313674,-2430.063674,-2488.343674
712563408,33,M,2,Uneducated,Single,$40K - $60K,Blue,18,1,1,6,5600.0,2517,3083.0,0.628,0.586,0.200150357,sales,49,49283.04,4,9,15,10,11,1066.23,11406.54,12383.11,12007.24,12419.92,58,11208.42,7,10,10,17,14,1197.71,1788.03,2864.52,2368.96,2989.2,1.25,0.666666667,-0.333333333,0.1,9.698010748,0.085614919,-0.030353441,0.034369264,0.428571429,0.0,0.7,-0.176470588,0.492873901,0.602053657,-0.172999316,0.261819533,1856.849662,885.0296624,909.8796624,207.6596624,-1154.000338,-2062.470338,-2849.550338
712571883,40,M,3,Graduate,Divorced,Less than $40K,Silver,36,1,3,2,11409.0,1658,9751.0,0.989,0.706,0.060685687,services,58,27326.55,8,8,13,16,13,1488.54,6248.2,6074.01,7076.3,6439.5,53,6923.63,7,18,9,9,10,540.84,1176.74,2029.04,2156.56,1020.45,0.0,0.625,0.230769231,-0.1875,3.19753584,-0.027878429,0.165012899,-0.089990532,1.571428571,-0.5,0.0,0.111111111,1.175763627,0.724289138,0.062847455,-0.526815855,511.0270767,-517.8529233,-866.8029233,-1329.202923,-2318.522923,-3316.902923,-4964.562923
712578933,35,F,5,High School,Married,$40K - $60K,Blue,25,3,2,6,1438.3,0,1438.3,0.763,0.517,0.181325176,technician,40,29574.91,3,9,8,10,10,783.69,7111.15,7354.4,7258.32,7067.35,88,2608.0,9,23,21,16,19,202.73,467.19,727.11,740.44,470.53,2.0,-0.111111111,0.25,0.0,8.073932295,0.034206844,-0.013064288,-0.026310496,1.555555556,-0.086956522,-0.238095238,0.1875,1.304493662,0.556347525,0.018332852,-0.364526498,-172.23,1462.98,3283.98,5551.26,7314.81,10940.03,13754.92
712644483,46,M,3,High School,Single,$60K - $80K,Blue,39,5,3,1,20229.0,1217,19012.0,0.741,0.55,0.024961441,admin.,56,51017.31,3,16,13,13,11,1074.49,13073.6,12803.75,12803.79,11261.68,69,5049.45,7,16,7,13,26,557.36,463.35,1054.4,1896.76,1077.58,4.333333333,-0.1875,0.0,-0.153846154,11.16726075,-0.020640833,3.12e-06,-0.120441682,1.285714286,-0.5625,0.857142857,1.0,-0.168670159,1.275601597,0.798899848,-0.431883844,-391.7260453,297.0139547,2876.743955,2102.613955,3722.073955,3732.243955,5081.593955
712660308,44,F,1,High School,Single,Less than $40K,Blue,36,2,3,3,1895.0,0,1895.0,0.736,0.429,0.243622164,blue-collar,41,17566.76,4,12,7,11,7,574.88,4451.56,3757.21,4186.01,4597.1,59,4616.64,5,20,17,7,10,358.42,897.41,905.2,1209.15,1246.46,2.0,-0.416666667,0.571428571,-0.363636364,6.743459505,-0.155979028,0.114127238,0.09820569,3.0,-0.15,-0.588235294,0.428571429,1.503794431,0.008680536,0.335782148,0.030856387,53.7,1767.3,3057.21,4050.86,4717.1,6429.13,7624.28
712683633,32,F,0,Unknown,Married,Less than $40K,Blue,36,5,3,3,1438.3,0,1438.3,0.569,0.321,0.244378781,services,38,19774.98,4,10,6,8,10,739.49,4830.2,4315.26,4950.63,4939.4,60,3514.9,11,19,9,5,16,490.79,601.77,1011.89,287.33,1123.12,1.5,-0.4,0.333333333,0.25,5.531798943,-0.106608422,0.147237942,-0.002268398,0.727272727,-0.526315789,-0.444444444,2.2,0.226125227,0.681522841,-0.716046211,2.908815648,89.37,2613.05,4040.99,6282.38,7381.58,9185.42,11168.16
712788258,48,M,3,College,Married,$40K - $60K,Blue,34,2,2,1,1913.0,1405,508.0,0.699,0.905,0.336984318,technician,71,40560.91,2,16,19,15,19,271.45,10844.02,10863.32,8686.45,9895.67,57,6446.51,6,13,11,15,12,750.55,1010.54,1496.77,1474.04,1714.61,7.0,0.1875,-0.210526316,0.266666667,38.9484988,0.001779783,-0.200387174,0.139207616,1.166666667,-0.153846154,0.363636364,-0.2,0.346399307,0.481158588,-0.015186034,0.163204526,819.5243185,-1459.315681,-2394.235681,-929.5456815,-783.0356815,-1814.515681,-1655.925681
712813458,49,M,2,Unknown,Married,$120K +,Blue,36,4,2,0,19763.0,2517,17246.0,0.664,0.25,0.054652482,sales,39,120214.56,0,13,13,8,5,0.0,30260.34,34038.23,27334.52,28581.47,48,10800.97,2,7,8,11,20,1766.51,2614.38,1952.94,1787.33,2679.81,,0.0,-0.384615385,-0.375,,0.124846251,-0.196946492,0.045618141,2.5,0.142857143,0.375,0.818181818,0.479968978,-0.253000711,-0.084800352,0.499337,,6610.757578,6601.067578,12112.46758,15067.17758,17295.91758,25118.24758
712829808,39,M,3,Uneducated,Married,$60K - $80K,Blue,29,4,3,4,2187.0,0,2187.0,0.467,0.333,0.250740283,self-employed,41,42125.61,7,8,11,9,6,2397.0,8883.3,10345.6,10869.35,9630.36,71,5483.69,10,16,15,14,16,797.28,1236.83,1100.57,1340.47,1008.54,0.142857143,0.375,-0.181818182,-0.333333333,2.706007509,0.16461225,0.050625387,-0.113989337,0.6,-0.0625,-0.066666667,0.142857143,0.551311961,-0.110168738,0.217977957,-0.247622103,322.96,3178.88,7494.32,9204.41,11074.05,14058.5,17901.88
712895733,40,M,4,Uneducated,Single,$80K - $120K,Blue,36,6,3,2,34516.0,572,33944.0,1.05,1.077,0.006095347,sales,80,70502.88,4,18,24,14,20,1778.97,16354.43,18893.66,16306.49,17169.33,50,2103.87,3,15,10,7,15,157.97,488.01,711.92,341.31,404.66,3.5,0.333333333,-0.416666667,0.428571429,8.193201684,0.155262519,-0.136933236,0.052913901,4.0,-0.333333333,-0.3,1.142857143,2.089257454,0.458822565,-0.520578155,0.185608391,-1296.892915,-888.7229148,-279.0029148,1078.147085,608.6970852,192.9870852,2280.127085
712949733,46,M,5,High School,Single,$40K - $60K,Blue,37,3,2,3,6340.0,1985,4355.0,0.403,0.419,0.135198107,technician,52,40182.92,6,13,14,9,10,1762.45,10093.06,9119.34,9028.07,10180.0,76,8571.56,2,20,24,15,15,85.54,2915.74,1442.36,1648.58,2479.34,1.166666667,0.076923077,-0.357142857,0.111111111,4.726721325,-0.096474211,-0.0100084,0.12759427,9.0,0.2,-0.375,0.0,33.08627543,-0.505319404,0.142974015,0.50392459,569.2128539,-330.6071461,404.6128539,-15.21714612,-1066.197146,-3191.707146,-4420.637146
712961658,45,F,4,Uneducated,Married,Less than $40K,Blue,32,1,1,1,3335.0,2238,1097.0,0.644,0.95,0.314307646,blue-collar,70,35512.63,7,19,15,16,13,1050.48,8264.76,8485.32,9061.22,8650.85,55,10482.16,2,12,17,8,16,851.93,2227.59,3382.39,2169.63,1850.62,1.714285714,-0.210526316,0.066666667,-0.1875,6.867603381,0.0266868,0.067870157,-0.045288604,5.0,0.416666667,-0.529411765,1.0,1.614757081,0.518407786,-0.358551202,-0.147034287,2172.048387,777.6683874,-433.2316126,-1752.391613,-4203.241613,-3942.851613,-4638.141613
712977183,57,F,2,Uneducated,Single,$40K - $60K,Silver,36,6,3,0,19482.0,1072,18410.0,0.706,1.444,0.025817781,blue-collar,30,31249.64,0,7,7,8,8,0.0,7617.61,7406.53,7938.21,8287.29,57,5029.82,2,7,16,20,12,314.0,893.23,1554.35,951.76,1316.48,,0.0,0.142857143,0.0,,-0.027709478,0.071785303,0.043974649,2.5,1.285714286,0.25,-0.4,1.844681529,0.740145315,-0.387679738,0.38320585,,1875.138479,2975.568479,4098.358479,5985.648479,7387.468479,8485.308479
713016633,47,M,3,High School,Single,$60K - $80K,Blue,36,4,3,2,5344.0,1582,3762.0,0.537,1.0,0.129081587,admin.,38,43617.32,4,6,10,9,9,1175.2,9756.83,10961.64,10499.41,11224.24,58,6898.12,1,15,14,11,17,95.43,1892.04,1641.82,2065.29,1203.54,0.5,0.666666667,-0.1,0.0,7.302271954,0.123483754,-0.04216796,0.069035308,14.0,-0.066666667,-0.214285714,0.545454545,18.82646966,-0.13224879,0.257927178,-0.417253751,1722.7801,2746.3101,2608.9501,3868.6201,4991.2801,4877.9401,5795.1901
713067033,37,M,2,Uneducated,Single,Unknown,Blue,28,5,3,3,7147.0,1424,5723.0,0.821,1.273,0.084404226,unknown,48,34595.8,2,10,9,16,11,258.07,8172.59,7978.39,9408.68,8778.07,72,6032.37,7,16,21,15,13,515.15,931.39,2346.23,1622.71,616.89,4.0,-0.1,0.777777778,-0.3125,30.6681133,-0.023762357,0.179270504,-0.06702428,1.285714286,0.3125,-0.285714286,-0.133333333,0.807997671,1.519062906,-0.308375564,-0.619839651,911.132567,2557.222567,3181.492567,1348.452567,1087.162567,-297.747433,-327.587433
713095533,44,F,4,High School,Divorced,Less than $40K,Blue,36,5,3,3,2333.0,1485,848.0,0.692,0.722,0.32810673,blue-collar,37,27685.55,4,11,7,9,6,573.7,6870.44,7113.16,6361.11,6767.14,52,7654.73,8,6,19,8,11,1340.73,1170.46,1699.63,1662.99,1780.92,1.75,-0.363636364,0.285714286,-0.333333333,10.97566672,0.035328159,-0.105726569,0.063830055,-0.25,2.166666667,-0.578947368,0.375,-0.126997979,0.452104301,-0.021557633,0.070914437,610.3451071,125.1051071,-583.6948929,95.63510711,462.7751071,1143.045107,1301.095107
713166333,38,F,2,High School,Married,Unknown,Blue,27,5,2,1,14831.0,1302,13529.0,0.916,0.698,0.038207134,housemaid,60,42176.17,9,14,9,18,10,1653.9,10954.93,9439.31,10662.79,9465.24,85,5666.5,5,22,17,23,18,338.12,1090.57,1234.19,1847.27,1156.35,0.555555556,-0.357142857,1.0,-0.444444444,5.623695508,-0.138350496,0.129615406,-0.112311131,3.4,-0.227272727,0.352941176,-0.217391304,2.225393351,0.131692601,0.496746854,-0.374022206,776.3053878,-206.0246122,921.0453878,1531.915388,2705.615388,2480.635388,1032.065388
713183508,39,F,1,High School,Married,Unknown,Blue,36,1,3,2,2751.0,1158,1593.0,0.821,0.822,0.143334424,unemployed,62,15938.22,5,12,14,17,14,1453.79,1670.4,3577.12,4641.47,4595.44,64,3943.13,7,22,16,16,3,253.43,909.29,915.57,1458.07,406.77,1.4,0.166666667,0.214285714,-0.176470588,0.14899676,1.141475096,0.297543834,-0.009917117,2.142857143,-0.272727273,0.0,-0.8125,2.587933552,0.006906487,0.59252706,-0.721021624,533.5207133,939.0207133,-113.3592867,886.1907133,-851.5292867,-1614.289287,-1976.139287
713206683,40,M,4,Graduate,Single,$80K - $120K,Silver,22,3,1,3,34516.0,0,34516.0,0.64,0.3,0.269854299,management,26,63978.92,1,7,7,7,4,704.91,17092.12,14964.82,15496.21,15720.86,65,93142.91,5,17,15,11,17,10176.28,23264.67,20183.22,19553.96,19964.78,6.0,0.0,0.0,-0.428571429,23.24723724,-0.124460863,0.035509281,0.014497093,2.4,-0.117647059,-0.266666667,0.545454545,1.286166458,-0.132451911,-0.031177384,0.021009555,-704.91,4927.75,10798.91,16161.18,21926.1,27658.03,35662.16
713229633,45,F,0,Unknown,Married,$40K - $60K,Blue,30,3,2,4,2759.0,0,2759.0,0.535,0.424,0.274197898,sales,43,28720.05,4,9,9,14,7,1092.61,6541.29,6433.06,8147.0,6506.09,57,7565.12,5,16,15,9,12,324.19,2530.19,1299.25,1792.75,1618.74,1.25,0.0,0.555555556,-0.5,4.986848006,-0.016545666,0.266426864,-0.20141279,2.2,-0.0625,-0.4,0.333333333,6.804651593,-0.486501014,0.37983452,-0.097063171,-434.43,2322.26,4585.56,6166.04,9593.97,11749.16,13811.98
713281833,37,M,3,Unknown,Single,$40K - $60K,Blue,29,6,2,3,13589.0,2517,11072.0,0.941,1.026,0.071164986,sales,73,49077.59,6,18,20,18,11,1650.28,12685.67,11665.25,12892.74,10183.65,66,9670.61,1,8,12,26,19,57.46,2317.11,3158.32,2212.35,1925.37,2.0,0.111111111,-0.1,-0.388888889,6.686980391,-0.080438794,0.105226206,-0.210125233,7.0,0.5,1.166666667,-0.269230769,39.32561782,0.363042756,-0.299516832,-0.129717269,1803.169716,-603.540284,-2026.610284,-5491.430284,-6717.920284,-9809.170284,-12645.00028
713282733,37,F,2,Graduate,Single,$40K - $60K,Blue,24,4,3,1,3375.0,1730,1645.0,0.514,0.684,0.215997926,admin.,60,41225.19,8,11,11,13,17,1792.15,9684.74,9711.28,9791.78,10245.24,36,7289.93,2,9,11,7,7,360.95,2068.59,1914.18,944.56,2001.65,0.375,0.0,0.181818182,0.307692308,4.403978462,0.002740394,0.00828933,0.046310272,3.5,0.222222222,-0.363636364,0.0,4.730959967,-0.074645048,-0.506545884,1.119134835,561.5954559,-590.0645441,-2611.684544,-4203.264544,-5565.864544,-6107.894544,-8454.864544
713314533,40,M,2,Unknown,Single,$60K - $80K,Blue,27,6,2,3,12283.0,0,12283.0,0.413,0.323,0.268465929,self-employed,36,46389.12,1,9,10,8,8,474.75,11820.05,11396.1,12789.54,9908.68,64,32975.67,5,16,17,11,15,1110.31,4507.17,11354.48,6868.27,9135.44,8.0,0.111111111,-0.2,0.0,23.89741969,-0.035867023,0.122273409,-0.22525126,2.2,0.0625,-0.352941176,0.363636364,3.059379813,1.519203846,-0.39510484,0.330093313,-474.75,2191.18,5669.7,8355.28,12353.46,14458.96,17984.1
713437008,40,F,3,Graduate,Married,Unknown,Blue,25,1,2,3,6888.0,1878,5010.0,1.059,0.829,0.117296022,engineer,60,37021.13,6,16,14,7,17,1397.39,10019.05,9595.63,7202.76,8806.3,70,8079.35,3,10,18,21,18,210.88,1930.33,3143.98,1321.55,1472.61,1.666666667,-0.125,-0.5,1.428571429,6.169830899,-0.042261492,-0.249370807,0.222628548,2.333333333,0.8,0.166666667,-0.142857143,8.153689302,0.628726694,-0.579656995,0.114305172,1338.085933,-1124.624067,-4335.514067,-5610.134067,-8926.294067,-10019.08407,-11186.37407
713508333,43,F,4,College,Unknown,Less than $40K,Blue,33,5,4,3,1884.0,1216,668.0,0.945,0.735,0.310717622,housemaid,72,31118.48,2,16,22,12,20,154.05,7443.85,8279.74,7049.99,8190.85,40,5853.92,6,9,8,7,10,723.71,764.05,1103.76,1341.4,1921.0,7.0,0.375,-0.454545455,0.666666667,47.32099968,0.112292698,-0.148525195,0.161824343,0.5,-0.111111111,-0.125,0.428571429,0.055740559,0.444617499,0.215300428,0.43208588,869.2246593,407.8346593,269.1546593,385.8846593,180.2346593,186.9346593,706.3646593
713560758,54,F,1,Uneducated,Married,Less than $40K,Blue,42,2,2,3,3181.0,2087,1094.0,0.752,0.736,0.293753537,blue-collar,78,32299.27,4,19,18,18,19,506.32,7911.98,8316.34,7404.5,8160.13,64,9344.3,6,18,12,12,16,323.83,2821.09,1610.16,3379.64,1209.58,3.75,-0.052631579,0.0,0.055555556,14.62644178,0.051107308,-0.109644387,0.102050105,2.0,-0.333333333,0.0,0.333333333,7.711638823,-0.429241889,1.098946689,-0.642097975,585.4264926,-1235.453507,-2789.093507,-4454.293507,-6695.583507,-8706.053507,-9616.383507
713569158,43,F,3,High School,Single,$40K - $60K,Blue,34,1,3,2,1654.0,1474,180.0,0.586,0.621,0.445809553,technician,43,36187.05,3,8,10,13,9,408.12,8293.73,8681.14,10029.64,8774.42,58,7373.69,14,14,4,11,15,735.2,1240.72,1365.45,1616.58,2415.74,1.666666667,0.25,0.3,-0.307692308,19.32179261,0.04671119,0.155336741,-0.125151052,0.0,-0.714285714,1.75,0.363636364,0.687595212,0.100530337,0.18391739,0.494352275,1118.140341,3206.030341,3543.570341,3204.090341,3508.890341,4252.060341,4225.100341
713580633,46,M,3,Graduate,Married,$40K - $60K,Blue,32,6,2,3,11477.0,0,11477.0,0.767,0.688,0.254498998,admin.,29,31946.3,2,6,11,4,6,266.29,8592.03,8090.32,7522.08,7475.58,72,29208.85,1,20,19,9,23,2703.97,6143.81,5937.79,8850.08,5573.2,2.0,0.833333333,-0.636363636,0.5,31.26568778,-0.058392487,-0.070237024,-0.006181801,19.0,-0.05,-0.526315789,1.555555556,1.272144292,-0.033532938,0.490466992,-0.37026558,-135.13,1892.28,4333.02,7094.64,9219.06,10663.4,13404.58
713709258,43,M,3,Post-Graduate,Single,$40K - $60K,Blue,32,3,3,2,2142.0,1369,773.0,0.666,0.66,0.328052288,sales,73,39336.64,5,18,17,14,19,1155.48,10066.56,9523.17,8231.98,10359.45,51,7026.88,5,12,9,18,7,715.2,1196.91,1340.29,1556.36,2218.12,2.6,-0.055555556,-0.176470588,0.357142857,7.712015786,-0.053979711,-0.135584054,0.258439646,1.4,-0.25,1.0,-0.611111111,0.673531879,0.119791797,0.16121138,0.425197255,485.6294452,740.7894452,-313.6605548,176.0394452,-1890.190555,-2289.240555,-2901.590555
713732883,38,F,0,Uneducated,Single,Less than $40K,Blue,36,4,1,2,1679.0,0,1679.0,0.658,0.761,0.280113163,blue-collar,66,21777.6,3,12,20,11,20,437.75,5364.16,5713.49,4218.2,6044.0,65,4703.1,3,16,25,14,7,41.25,1663.29,1076.85,1444.79,476.92,3.0,0.666666667,-0.45,0.818181818,11.25393489,0.065122964,-0.261712193,0.432838652,4.333333333,0.5625,-0.44,-0.5,39.32218182,-0.352578324,0.341681757,-0.669903585,-437.75,395.87,2399.56,4090.5,5048.36,4687.7,5501.96
713740533,41,M,3,Graduate,Single,$60K - $80K,Blue,29,5,3,3,2775.0,1664,1111.0,0.809,0.926,0.324481441,management,45,45969.41,4,12,11,10,8,1406.5,11073.91,11599.52,10593.96,11295.52,64,9004.36,4,15,12,15,18,427.47,3140.24,1120.65,1741.19,2574.81,2.0,-0.083333333,-0.090909091,-0.2,6.873380732,0.047463814,-0.086689794,0.06622264,2.75,-0.2,0.25,0.2,6.346106159,-0.643132372,0.553732209,0.478764523,270.5757073,198.9457073,-90.97429272,1320.305707,2058.225707,1985.685707,2131.985707
713766183,49,M,0,Uneducated,Single,$80K - $120K,Blue,36,5,3,4,16156.0,2517,13639.0,0.804,0.653,0.063618346,self-employed,69,78261.75,5,14,24,11,15,1676.72,17015.66,23369.85,15804.01,20395.51,71,10278.18,11,16,12,13,19,1766.92,1443.52,1956.52,3029.23,2081.99,1.8,0.714285714,-0.541666667,0.363636364,9.148182165,0.373431886,-0.323743627,0.290527531,0.454545455,-0.25,0.083333333,0.461538462,-0.183030358,0.35538129,0.548274487,-0.312699927,3574.219091,3613.719091,-1782.970909,-2411.360909,-7277.950909,-7388.420909,-8738.720909
713815383,53,M,1,High School,Single,$80K - $120K,Blue,36,3,2,2,11778.0,0,11778.0,0.603,0.375,0.246697826,entrepreneur,43,56667.17,2,14,7,11,9,940.99,17618.84,11885.16,13355.43,12866.75,88,29056.07,6,15,25,16,26,1872.79,3747.96,7777.36,5825.65,9832.31,6.0,-0.5,0.571428571,-0.181818182,17.72372714,-0.325428916,0.12370637,-0.036590361,1.5,0.666666667,-0.36,0.625,1.001270831,1.075091516,-0.250947622,0.687761881,-207.03,3196.23,7824.69,13049.36,18555.69,21572.94,24952.39
713872008,49,F,1,High School,Married,Less than $40K,Blue,42,1,3,1,2215.0,1347,868.0,0.655,0.636,0.250060497,blue-collar,65,23777.23,7,23,13,14,8,822.36,6805.84,5519.32,6100.24,4529.47,85,5538.84,3,13,27,15,27,660.24,1260.85,1462.04,525.69,1630.02,2.285714286,-0.434782609,0.076923077,-0.428571429,7.275986186,-0.189031773,0.105252096,-0.257493148,3.333333333,1.076923077,-0.444444444,0.8,0.909684357,0.159566959,-0.640440754,2.100724762,565.9472751,-697.9927249,-1986.752725,-3534.092725,-4174.522725,-5231.772725,-5983.912725
713895633,56,F,1,High School,Unknown,$40K - $60K,Blue,36,2,1,3,8331.0,0,8331.0,0.705,0.689,0.236651542,technician,85,45049.39,11,16,23,20,15,2600.34,10490.91,11211.23,10847.29,9899.62,59,19715.44,9,19,11,10,10,1730.55,5162.2,2300.28,4430.14,6092.27,0.454545455,0.4375,-0.130434783,-0.25,3.034437804,0.068661346,-0.032462094,-0.087364678,1.111111111,-0.421052632,-0.090909091,0.0,1.982982289,-0.554399287,0.925913367,0.375186789,-1485.66,808.53,2471.66,4130.39,6496.01,9418.54,11995.4
713902983,42,F,3,High School,Married,Less than $40K,Blue,36,4,3,1,1676.0,1372,304.0,0.522,0.571,0.366318019,blue-collar,71,30960.13,7,19,13,12,20,879.8,7580.14,7301.07,6940.83,8258.29,67,6139.49,4,14,18,19,12,368.85,842.99,1324.61,2053.0,1550.04,1.714285714,-0.315789474,-0.076923077,0.666666667,7.61575358,-0.036815943,-0.049340713,0.189813034,2.5,0.285714286,0.055555556,-0.368421053,1.285454792,0.571323503,0.549890156,-0.244987823,-145.5316178,-629.8116178,-1707.481618,-2757.971618,-4087.981618,-3971.541618,-4075.881618
713908683,51,M,1,Unknown,Single,$80K - $120K,Blue,41,6,2,2,18749.0,1314,17435.0,0.711,0.435,0.026464238,self-employed,39,58930.94,2,9,9,12,7,913.78,13273.91,15118.52,17100.3,12524.43,67,4961.78,5,12,21,13,16,612.76,1200.46,955.71,778.97,1413.88,3.5,0.0,0.333333333,-0.416666667,13.52637396,0.138965083,0.131082937,-0.267590042,1.4,0.75,-0.380952381,0.230769231,0.959103075,-0.203880179,-0.184930575,0.815063481,703.5899746,2289.619975,3030.279975,2534.959975,5245.029975,6581.839975,10087.13997
713929533,36,F,3,College,Married,Less than $40K,Blue,36,2,2,2,1707.0,0,1707.0,0.319,0.529,0.274817223,housemaid,49,19946.96,7,8,12,12,10,870.98,4312.87,5066.21,4809.28,4887.62,53,4691.13,5,8,18,7,15,239.28,534.89,847.97,1271.2,1797.79,0.142857143,0.5,0.0,-0.166666667,3.951744012,0.17467255,-0.050714439,0.016289341,0.6,1.25,-0.611111111,1.142857143,1.235414577,0.585316607,0.499109638,0.414246381,-618.76,1694.11,2590.26,3085.06,3805.78,4827.03,5450.29
714002658,49,M,2,Unknown,Married,$120K +,Blue,34,5,4,2,27732.0,1623,26109.0,0.452,0.722,0.0269806,sales,34,109935.81,0,6,7,11,10,0.0,26671.99,27026.87,30022.04,26214.91,41,7482.26,3,5,12,13,8,1363.42,872.29,1995.0,2414.63,836.92,,0.166666667,0.571428571,-0.090909091,,0.013305344,0.110821934,-0.126811169,0.666666667,1.4,0.083333333,-0.384615385,-0.360219155,1.287083424,0.210340852,-0.653396172,,7557.035452,14516.12545,19310.52545,28424.53545,31224.15545,38390.07545
714077583,43,M,3,Post-Graduate,Married,$40K - $60K,Platinum,31,2,3,4,23981.0,593,23388.0,0.987,0.512,0.010272633,sales,65,35422.15,9,16,13,14,13,1518.6,8916.67,7896.38,9548.09,7542.41,54,2463.48,7,10,12,9,16,271.09,424.97,533.44,529.23,704.75,0.777777778,-0.1875,0.076923077,-0.071428571,4.871638351,-0.114425004,0.209173064,-0.21006086,0.428571429,0.2,-0.25,0.777777778,0.567634365,0.255241546,-0.007892172,0.331651645,-81.42380925,-171.0938093,1788.586191,2202.816191,3213.526191,4317.116191,5006.776191
714120258,37,M,2,Uneducated,Divorced,$80K - $120K,Blue,36,3,3,2,2281.0,1677,604.0,1.027,1.071,0.2708242,self-employed,54,66578.5,4,11,14,14,11,2307.12,14479.35,17738.77,16256.61,15796.65,47,6177.5,2,6,7,10,22,237.73,1561.13,2558.03,772.21,1048.4,1.75,0.272727273,0.0,-0.214285714,5.275941433,0.225108171,-0.083554835,-0.028293722,2.0,0.166666667,0.428571429,1.2,5.566819501,0.638575903,-0.698123165,0.357661776,-345.5170894,3618.752911,4150.302911,3663.232911,4202.582911,4181.562911,5424.202911
714139308,53,M,3,Uneducated,Married,$60K - $80K,Blue,42,2,5,1,1438.3,0,1438.3,0.895,0.841,0.241577557,sales,72,55798.29,7,11,15,19,20,2533.75,13056.2,13266.06,13162.73,13779.55,62,3474.61,7,12,22,10,11,312.85,391.89,927.74,778.39,1063.74,0.571428571,0.363636364,0.266666667,0.052631579,4.152915639,0.01607359,-0.00778905,0.046861099,0.714285714,0.833333333,-0.545454545,0.1,0.252645038,1.36734798,-0.160982603,0.366590013,-1027.69,1965.73,5618.49,7825.3,11756.67,12831.83,14736.55
